"@timestamp",message,hostname
"Aug 13, 2025 @ 15:49:38.165","Querying picks starting after 2025-08-13 19:39:27.632000","pick-video-extractor-top-bb7c6ddbc-hvvnl"
"Aug 13, 2025 @ 15:49:38.167","Seeking frames up to time 2025-08-13 19:39:38.167597","pick-video-extractor-top-bb7c6ddbc-hvvnl"
"Aug 13, 2025 @ 15:49:38.167","No events found after 2025-08-13 19:39:27.632000. Jumping forward in the videos up to 2025-08-13 19:39:38.167597","pick-video-extractor-top-bb7c6ddbc-hvvnl"
"Aug 13, 2025 @ 15:49:38.167","0 picks found across all sites.","pick-video-extractor-top-bb7c6ddbc-hvvnl"
"Aug 13, 2025 @ 15:49:38.674","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:38.675","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:38.675","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:38.675","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:38.675","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:38.676","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114578.6757445, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:38.688","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:38.690","Skipping BG18073 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:38.690","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:38.690","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:38.690","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:38.690","Skipping BG18007 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:38.692","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:38.850","{""message_type"": ""module_update_health"", ""event_time"": 1755114578.850839, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:39.069","Motor has reached position:  7.5022","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.070","New state:  DRIVING_TO_KICK","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.070","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.070","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.071","Kicking at location:  <WingSide.R2: 1>, 12...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.071","Request to perform action:  'prekick_R2'...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.071","Running motor:  0.35, 1.98, 1.519...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.071","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.072","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.079","Setting requested position to:  0.35","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.693","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:39.693","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:39.693","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:39.694","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114579.6942286, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:39.694","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:39.694","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:39.706","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:39.707","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:39.707","Skipping BG18007 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.707","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:39.707","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:39.708","Skipping BG18073 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.709","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:39.733","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.733","Motor has reached position:  0.35","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.734","Running motor:  7.793, 0.615, 0.75...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.734","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.734","Request to perform action:  'kick', position_override=7.793...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.734","Request to perform action:  'kick_R2'...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.734","Running motor:  1.57, 2.03, 4.5022...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.739","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.759","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.766","Relative encoder offset applied:  7.793 -> 7.7422","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.769","Setting requested position to:  7.7422","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.784","Setting requested position to:  1.57","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:39.863","{""message_type"": ""module_update_health"", ""event_time"": 1755114579.862986, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:40.710","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:40.710","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:40.711","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114580.7115052, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:40.711","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:40.711","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:40.711","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:40.712","Motor has reached position:  1.57","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.723","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:40.724","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:40.724","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","supervisor-69f9d4df64-jmbwl"
"Aug 13, 2025 @ 15:49:40.724","Skipping BG18007 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.724","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","singulation-tote-scanner-5885f9dc8-q8nh7"
"Aug 13, 2025 @ 15:49:40.725","Skipping BG18073 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.725","[Index Zone 0] Invalid transition from MOTION_STARTED on message conveyor_index_motion_started","pickapp-5bd5475c6c-lnkn6"
"Aug 13, 2025 @ 15:49:40.739","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.799","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.869","Motor has reached position:  7.7422","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.869","New state:  RUNNING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.870","Request to perform action:  'postkick_R2'...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.870","New state:  IDLING","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.870","Running motor:  0.0, 2.03, 4.5022...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.870","Request to perform action:  'postkick', position_override=7.553...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.870","Running motor:  7.553, 0.615, 0.75...","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.879","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.887","{""message_type"": ""module_update_health"", ""event_time"": 1755114580.887396, ""module_id"": ""SingulationApplication:RPS00"", ""health_characteristics"": {""rois_in_collision"": [], ""blower"": {""overtemp"": false, ""faulted"": false, ""breaker_tripped"": false}, ""current_gripper_cup"": ""medium_cup""}}","health-server-5f65d9fd9d-jxp46"
"Aug 13, 2025 @ 15:49:40.899","Setting position mode.","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.907","Relative encoder offset applied:  7.553 -> 7.5022","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.909","Setting requested position to:  7.5022","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:40.921","Setting requested position to:  0.0","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.093","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114581.0933626, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 12, ""update_type"": ""blocked"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.108","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.108","Skipping BG18007 - box ready | chute not ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.108","Processing Kick Requests blocked for 3.897s due to box conveyors working on kick - now blocked due to chutes not ready and box conveyors working on kick and kick not transport queue-able","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.108","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.108","Skipping BG18073 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.109","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114581.109762, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 13, ""update_type"": ""blocked"", ""update_value"": true}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.119","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.119","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.119","Skipping BG18007 - box ready | chute not ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.119","Skipping BG18073 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.125","{""message_type"": ""transport_conveyor_chute_update"", ""event_time"": 1755114581.1251662, ""shuttle_name"": ""shuttleB"", ""region_name"": ""R2"", ""chute_nbr"": 12, ""update_type"": ""queueing_ready"", ""update_value"": false}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.135","Skipping BG18007 - box ready | chute not ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.135","Skipping BG18073 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.136","reason for wakeup: transport_chute_update","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.136","Waiting for next wakeup from reducer or completion of one of outstanding actions: [<MergeActionName.AWAIT_MERGE_ITEMS: 'await merge items'>]","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.478","{""message_type"": ""transport_conveyor_count"", ""event_time"": 1755114581.478098, ""shuttle_name"": ""shuttleB"", ""conveyor_name"": ""R2"", ""item_count"": 1}","transport-b-r2-5c5958d649-2gv6m"
"Aug 13, 2025 @ 15:49:41.488","Skipping BG18073 - box ready | chute ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.488","Skipping BG18007 - box ready | chute not ready | box conveyor not ready | not blocked by dump | queueable","shuttle-b-5749fb957d-sghfv"
"Aug 13, 2025 @ 15:49:41.727","Exception while indexing singulation conveyor: Trying to index before previous index has completed
Traceback (most recent call last):
  File ""/opt/bg/deps/build/breakpack_singulation_conveyor/breakpack_singulation_conveyor/singulation_conveyor_application.py"", line 575, in _index
    _, advance_future = self._conveyor_driver.advance()
  File ""/opt/bg/deps/build/interroll_multicontrol/interroll_multicontrol/control_programs/highway_loop.py"", line 233, in advance
    raise ValueError(""Trying to index before previous index has completed"")
ValueError: Trying to index before previous index has completed","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:41.728","reason for wakeup: Noticed completion of index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:41.728","Processing request to index for index_zone: (0).","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:41.728","Completed conveyor index request: duration - 1.0","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:41.729","Waiting for next wakeup from reducer or completion of one of outstanding actions: ['index (zone 0) - (IndexCommandState(index_zone=0, index_state=<IndexState.MOTION_STARTED: 3>))', 'await items']","singulation-conveyor-cd76fcc68-h5vhk"
"Aug 13, 2025 @ 15:49:41.729","{""message_type"": ""conveyor_index_motion_started"", ""event_time"": 1755114581.7289128, ""index_zone"": 0}","singulation-conveyor-cd76fcc68-h5vhk"
